artist_name,title,artist_location,release,hotness,familiarity,danceability,duration,energy,loudness,year,tempo,analysis_rate,end_of_fade_in,key,key_confidence,mode,mode_confidence,start_of_fade_out,time_signature,time_signature_conf,track_id
Donna Ares,Prijateljica,,Nemam Razloga Za Strah,0.38162670562199263,0.44670043669087717,0.0,194.71628,0.0,-6.224,0,87.006,22050,0.375,1,0.508,0,0.571,188.383,4,0.901,TRBDBUA128F42A0B01
Electric Light Orchestra,Queen Of The Hours (2001 Digital Remaster),Birmingham, England,Electric Light Orchestra,0.5313993292438672,0.7978900102192453,0.0,205.40036,0.0,-10.782,0,154.244,22050,0.436,5,0.238,0,0.392,197.747,4,0.051,TRBDBOI128E07817D7
The Clash,Death Or Glory,London, England,London Calling (Legacy Edition),0.6011860594553833,0.775797362701256,0.0,227.57832,0.0,-13.083,1979,141.004,22050,0.0,0,0.58,1,0.517,227.578,4,0.104,TRBDBGX128F92F3BC9
Kanye West,Skit #2 (Kanye West/Late Registration),Atlanta, GA,Late Registration,1.0825025567261237,0.8772137459246516,0.0,31.37261,0.0,-12.352,2005,60.276,22050,0.0,11,0.343,0,0.485,31.373,1,0.0,TRBDBIU128E0791595
Bad Religion,Flat Earth Society (Album Version),Los Angeles, Ca,All Ages,0.618219159411858,0.858677441848304,0.0,141.19138,0.0,-6.393,1995,161.071,22050,0.585,4,0.318,0,0.4,141.191,4,0.719,TRBDBWW128F426D386
Throw The Fight,The Wreckage Intro (Album Version),Minnesota,In Pursuit of Tomorrow,0.3893501841407621,0.6489257090087353,0.0,23.87546,0.0,-16.853,2008,98.388,22050,0.0,0,0.0,0,0.0,23.875,7,0.0,TRBDBKZ128F425D023
Daniel Johnston,Walking The Cow (Hi How Are You),Sacramento, CA,Welcome to my World,0.4736131893753991,0.7133221465467205,0.0,214.49098,0.0,-14.966,0,95.385,22050,0.0,10,0.281,0,0.427,211.383,1,0.0,TRBDBJY128F93257C3
MxPx,Drum Machine Joy,Bremerton, WA,On The Cover,0.5376756280636735,0.763010513430572,0.0,215.24853,0.0,-5.316,1995,171.693,22050,0.0,5,0.854,1,0.496,205.264,4,0.928,TRBDBJM128F1456D2D
John P. Kee,Encouraged,CHARLOTTE, North Carolina,The Color Of Music,0.4413715986716032,0.6087016157203143,0.0,301.26975,0.0,-3.842,0,89.607,22050,0.177,8,0.495,0,0.544,293.814,4,1.0,TRBDBVP128F428EA51
W.A.S.P.,Phantoms In The Mirror,,The Crimson Idol,0.5372672373405675,0.7274973373418238,0.0,276.71465,0.0,-6.694,1992,116.815,22050,1.001,8,0.343,0,0.439,264.185,4,0.982,TRBDBVM128F427BCC9
Nolwenn Leroy,Etre Une Femme,St. Renan, France,Nolwenn Leroy,0.40258323645931965,0.6952838245495223,0.0,201.22077,0.0,-7.633,2003,81.689,22050,0.247,1,0.031,1,0.512,185.742,4,0.793,TRBDBXO128F42B3E45
Kofi,I'm Just A Girl,California - LA,Music For Lovers,0.39488108337774364,0.5693296873667095,0.0,177.21424,0.0,-7.278,0,163.921,22050,0.0,11,0.485,0,0.476,165.709,4,0.373,TRBDBRX128F92F6E19
The Cate Brothers,Please No More,Fayetteville, AR,Radioland,0.07784201029906763,0.291433259678306,0.0,287.11138,0.0,-11.992,0,139.469,22050,0.365,9,0.706,1,0.587,274.262,3,0.322,TRBDBDS128F4263E48
Renato Borghetti,Armando,Brazil,Gaita Ponto Com,0.3175425136506562,0.4629752876327947,0.0,150.80444,0.0,-5.433,0,170.732,22050,0.628,7,0.009,1,0.269,147.215,4,0.0,TRBDBDU128F424A04C
Joe Heaney,Peigin is Peadar,Washington,From My Tradition: The Best Of Joe Heaney,0.28857861572516413,0.40132798622497184,0.0,147.43465,0.0,-18.184,0,102.649,22050,0.305,10,0.755,1,0.302,142.977,3,0.641,TRBDKRV128F930C16C
Milk Inc.,Nothing To You,,Closer,0.44309894653198734,0.6528013549210473,0.0,202.10893,0.0,-7.597,2003,140.017,22050,0.0,0,0.267,1,0.369,197.968,1,0.0,TRBDKQI128F1465028
Bill Murk,What a Friend We Have in Jesus,,Intercessor,0.0,0.1842501468246894,0.0,402.96444,0.0,-10.886,0,117.858,22050,0.235,1,0.496,1,0.493,394.971,1,0.0,TRBDKBK128EF353211
Nana Caymmi,Lero Do Bolero,,Desejo,0.3483500222239171,0.5236330317813918,0.0,188.65587,0.0,-10.449,2001,110.411,22050,0.334,2,0.662,1,0.532,177.093,4,0.69,TRBDKQX12903CAE132
J-MACK,World Wind,Indiana,Bloody Money,0.31284820727268337,0.42661995038253436,0.0,231.81016,0.0,-11.594,0,180.253,22050,0.299,4,0.719,0,0.429,219.272,4,0.651,TRBDKVO128F4225656
Annie Minogue Band,Love Goes Down (Part Deux),NY - New York City,Tripping The Velvet,0.30736673641233253,0.474084038183911,0.0,217.88689,0.0,-10.962,0,168.027,22050,0.0,5,0.221,0,0.471,204.504,4,0.371,TRBDKFP128F4243502
Endres,born again,,Let Go,0.0,0.44398773937464775,0.0,154.01751,0.0,-7.342,0,127.985,22050,0.206,11,0.418,0,0.497,154.018,4,0.0,TRBDKBF128F92C7680
Lou Reed,Sally Can't Dance,Brooklyn, New York,Live - In Concert,0.4819758491535272,0.8106969830715695,0.0,211.66975,0.0,-10.906,1974,154.038,22050,0.0,9,0.876,1,0.723,199.593,4,0.518,TRBDKOV128F4290943
Alias,Dying To Stay,Georgia,The Other Side Of The Looking Glass,0.4230219215750594,0.6453679560153077,0.0,310.72608,0.0,-6.192,0,111.67,22050,0.0,1,0.835,1,0.477,303.758,3,1.0,TRBDLRT128F4296B2F
Hound Dog Taylor and The Houserockers,Take Five - Live,,Live In Boston,0.33682036867351545,0.45058559586262714,0.0,173.89669,0.0,-11.954,0,176.121,22050,0.177,11,0.652,0,0.253,167.079,4,1.0,TRBDLAT128F92CB320
Akon,Gun Shot,St. Louis, MO,Riddim Driven: Fiesta,0.8267770134906597,1.0,0.0,175.20281,0.0,-10.796,0,125.228,22050,0.0,0,0.432,1,0.414,172.008,5,1.0,TRBDLLL128F9331D6E
Robert Lockwood_ Jr.,Kindhearted Woman Blues,Marvell, AR,I Got To Find Me A Woman,0.34107330104708233,0.4979421060663372,0.0,162.45506,0.0,-13.158,1998,99.701,22050,0.374,2,0.491,1,0.569,150.013,1,0.089,TRBDLIB128F9338167
George Nooks,Watchie Watchie,,This One's For You,0.3395324203493744,0.5637486273655298,0.0,211.66975,0.0,-9.118,0,168.121,22050,0.0,11,0.471,0,0.468,201.375,4,0.896,TRBDLXL128F4239ED3
Mudhoney,Beneath The Valley Of The Underdog (Album Version + Hidden Track "Talkin' Randy Tate's..."),Seattle, WA,Tomorrow Hit Today,0.47638910882585617,0.6726805928835387,0.0,519.13098,0.0,-6.591,1998,131.642,22050,0.0,0,0.434,1,0.587,509.73,3,0.687,TRBDLXE128F9310E95
Samy Deluxe,Sam und Bo_ N.E.O.,,So Deluxe So Glorious,0.39345711137576006,0.705491779875456,0.0,247.01342,0.0,-6.08,2005,114.072,22050,0.0,11,0.05,0,0.195,247.013,5,0.583,TRBDLDS128F429C171
Johnny Pacheco,Cero Codazos,Santiago de los Caballeros, Domin,Early Rythms,0.34154441251964296,0.5422327171052012,0.0,152.31955,0.0,-14.02,0,116.045,22050,0.0,10,0.099,1,0.339,145.043,4,0.854,TRBDYKO128F423829E
Cactus,Rockout_ Whatever You Feel Like,,One Way...Or Another,0.3981810549843257,0.5183101267586124,0.0,240.3522,0.0,-5.7,0,140.496,22050,0.206,7,0.892,1,1.0,226.72,1,0.271,TRBDYNW128F425E6BE
Christos Dantis,Apisti,,Ala,0.41759331728140514,0.48075227616853805,0.0,168.51546,0.0,-12.908,0,98.063,22050,0.749,11,0.478,0,0.542,161.698,4,0.0,TRBDYDF128F92DF9F2
Slum Village,CB4,Detroit MI,Fantastic Vol. 2,0.4254506138636907,0.6748394358233949,0.0,225.48853,0.0,-4.805,2000,94.653,22050,2.287,1,0.31,0,0.297,225.489,4,0.744,TRBDYIC128F92F1D17
True Believers,Just Look At the Blessing,,In This Place,0.3280733049127533,0.49407381504459197,0.0,258.0371,0.0,-5.997,0,97.979,22050,0.177,11,0.72,1,0.636,253.01,4,0.469,TRBDYAC128F4249498
James Taylor Quartet,Got To Give It Up,,Don't Mess With Mr T,0.43425334123607984,0.5831788310422134,0.0,198.3473,0.0,-5.121,2007,84.186,22050,0.0,7,0.719,1,0.745,194.206,1,0.193,TRBDYYN128F92F383F
Josh Turner,Softly And Tenderly,,Amazing Grace III,0.6373023425023422,0.7918015555562029,0.0,215.61424,0.0,-14.292,0,108.013,22050,0.229,4,0.711,1,0.752,202.101,3,0.968,TRBDYHX128F14ADE2B
Eagles,You Never Cry Like A Lover (LP Version),Los Angeles, California,On The Border,0.6295148000131604,0.7670202104042977,0.0,240.97914,0.0,-9.328,1974,90.719,22050,0.258,0,0.692,1,0.637,225.379,1,0.0,TRBDYEF128F423DC43
Hank Penny,Crazy Rhythm,Birmingham, AL,Penny Opus,0.3475988886835368,0.44585463135951076,0.0,117.75955,0.0,-15.812,0,107.675,22050,0.0,5,0.0,0,0.148,114.312,4,1.0,TRBDYEJ128F9320633
Esperanza Spalding / Leo Genovese,If That's True,,Esperanza,0.46051574170106624,0.6742484209608345,0.0,451.29098,0.0,-12.242,2008,106.187,22050,0.0,1,0.653,1,0.525,443.077,4,0.826,TRBDYFY128F93330AA
Francis Lai,Concerto No.3 In D: Allegro,,Love Story,0.3717110940407555,0.5527198181144033,0.0,155.16689,0.0,-13.921,1970,96.474,22050,0.291,2,0.603,1,0.63,152.085,1,0.475,TRBDYIF128F4294F19
Original Love,The Rover (Takao Tajima Remix),,Wild Life - Cool Side Of Original Love,0.40379485918457086,0.5074476002070633,0.0,345.7824,0.0,-9.423,0,93.068,22050,0.0,0,0.779,1,0.403,328.284,4,0.819,TRBDYOL128F4278838
Click / Click_ M_Ferri,Beachport,Maryland,Kassette Boys,0.31112311013223287,0.6454432714705122,0.0,451.49995,0.0,-10.665,0,126.019,22050,4.331,10,0.071,0,0.183,437.481,4,0.205,TRBDYTE128F931F2F0
Los Delinqüentes,Quítate La Ropa,Jerez De La Frontera (Cádiz),Bienvenidos A La Época Iconoclasta,0.433945513830991,0.6058740493326593,0.0,192.1824,0.0,-3.853,2009,146.64,22050,0.136,9,0.51,1,0.498,182.619,4,0.923,TRBDPRV128F9306A7E
Antonis Remos,Min Aporis,,Best Of,0.0,0.29911776637426124,0.0,253.23057,0.0,-8.145,0,127.814,22050,0.48,11,0.109,0,0.522,245.069,4,0.323,TRBDPAO12903CACA04
Gunther & the Sunshine Girls,Teeny Weeny String Bikini,,Pleasure Man,0.3943546838394161,0.4009936870859755,0.0,240.40444,0.0,-3.33,2004,131.991,22050,0.38,0,0.813,1,0.643,236.147,4,0.0,TRBDPDP128F92E58C9
Patrick Bruel,J'Suis Dans La Dêche,,Entre Deux (À L'Olympia),0.4327543367664601,0.6311512424491423,0.0,258.5073,0.0,-16.176,0,48.385,22050,0.0,7,0.472,0,0.696,258.507,4,0.0,TRBDPHP128F92C2AE1
Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima,Sarambeque,Chuckatuck, VA,The Washington Guitar Quintet,0.31055608317952577,0.5273391834991505,0.0,152.34567,0.0,-15.872,0,182.672,22050,0.514,2,0.532,1,0.561,144.881,4,0.287,TRBDPDV128F427A1E0
Eddie Turner,Resurrection,,Rise,0.3312149897920565,0.4507431775216858,0.0,146.1024,0.0,-5.804,2005,89.984,22050,0.357,2,0.074,0,0.462,134.536,4,0.611,TRBDPHY128F4218493
Jimmy Riley,Watch This Sounds,,Love Canticle,0.299705214086752,0.47772473249197345,0.0,239.90812,0.0,-6.295,0,143.854,22050,0.374,4,0.0,1,0.0,233.506,4,0.958,TRBDPAB12903C956A5
Seamus Egan,Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig),,Traditional Music Of Ireland,0.32795475415321146,0.4771800087520739,0.0,275.27791,0.0,-12.686,0,91.691,22050,0.0,2,0.614,1,0.748,269.055,4,0.0,TRBDPSO128F930C771
Laurindo Almeida,Mozart In Samba Motion,Sao Paulo, Brazil,Latin+Jazz=,0.3419045735408989,0.5604116856288465,0.0,234.16118,0.0,-20.767,0,182.393,22050,0.0,10,0.396,0,0.45,229.587,4,0.0,TRBDPSN128F4283509
André Verchuren,Poema,Neuilly-sous-Clermont (Oise),Musette A Tout Va,0.26712486735047014,0.36072920580223455,0.0,167.02649,0.0,-15.167,0,117.665,22050,0.223,2,0.673,1,0.428,162.406,1,0.0,TRBDPOI128F42A9A72
Sonora Carruseles,Las Muchachas,,Que No Pare La Rumba,0.36502643774220844,0.5603516410275964,0.0,297.79546,0.0,-5.579,0,54.192,22050,0.229,9,0.524,1,0.448,291.765,1,0.0,TRBDWCU128F4223233
Cindy Morgan,Dig Up,Nashville, TN,Postcards,0.41741046690001027,0.5447494894552873,0.0,217.83465,0.0,-5.267,0,108.941,22050,0.171,6,0.887,1,0.751,215.632,4,1.0,TRBDWXK128F930E6DD
Paris Musette,Passion,,Paris Musette_ vol. 1,0.24430050915854987,0.30549492006281215,0.0,132.07465,0.0,-7.115,0,222.916,22050,0.212,9,0.481,0,0.521,129.289,1,0.0,TRBDWMK12903CED145
Barry Manilow,This One's For You,Brooklyn, NY,This One's For You,0.5437060505168373,0.6767556553226441,0.0,209.13587,0.0,-8.852,1976,123.438,22050,0.513,11,0.337,0,0.429,201.096,7,0.051,TRBDWLE128F42B3112
Nick Ingman;Gavyn Wright,The Beginning of the Partnership,London, England,Shakespeare in Love - Music from the Miramax Motion Picture,0.3185360299358178,0.407430399749988,0.0,120.94649,0.0,-14.77,0,137.465,22050,0.073,10,0.918,1,0.792,111.258,1,0.0,TRBDWEU128F42660FF
Stevie Ray Vaughan And Double Trouble,Tin Pan Alley (aka Roughest Place In Town),Dallas, TX,The Essential Stevie Ray Vaughan And Double Trouble,0.544257505724526,0.7830371095483493,0.0,551.91465,0.0,-17.293,2005,113.447,22050,0.328,6,0.439,0,0.465,542.064,1,0.0,TRBDWRY128F427991E
The Creation,Try And Stop Me,Middlesex, England,Our Music Is Red  - With Purple Flashes,0.3544547084781845,0.5557874605581772,0.0,147.69587,0.0,-9.877,1967,134.021,22050,0.154,2,0.791,1,0.545,138.873,4,0.382,TRBDWBW128F932C973
Manuel & The Music Of The Mountains,Umbrellas Of Cherbourg,,Mountain Fiesta,0.305849744335753,0.2842204036798283,0.0,158.14485,0.0,-12.948,0,130.422,22050,0.653,2,0.587,0,0.613,147.389,4,0.0,TRBDWJW128F145B1C0
Gene Autry,Cool Water,Tioga Springs, TX,The Singin' Cowboy - 20 Great Favourites,0.4145895696931074,0.5836464346551571,0.0,153.36444,0.0,-14.874,0,114.805,22050,0.391,0,0.83,1,0.62,148.643,4,0.738,TRBDWTJ128F9358452
Kali,Dans le calme de la nuit,,Racines Vol 3 - Noël,0.399265149721187,0.5433500129660529,0.0,240.45669,0.0,-6.513,0,120.406,22050,0.171,1,0.266,1,0.121,236.437,3,0.894,TRBDWND128F9310537
3 Doors Down,Here Without You,Escatawpa, MS,Seventeen Days,0.6088490185706534,0.8404324666171871,0.0,232.07138,0.0,-6.348,2002,143.699,22050,0.194,10,0.504,0,0.562,223.736,4,1.0,TRBDWDQ128F1455787
Frank Stokes,Sweet To Mama,Whitehaven, TN,Creator Of The Memphis Blues,0.3510236822951621,0.4282526542672777,0.0,176.32608,0.0,-16.748,2005,149.056,22050,0.264,5,0.555,0,0.409,172.292,1,0.0,TRBERGT128F42A009F
Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,Raccolto,,Raccolto,0.41678655846073864,0.43466424922225966,0.0,343.50975,0.0,-22.999,0,37.797,22050,6.699,7,0.511,0,0.553,330.379,4,0.0,TRBERKY128F42290CA
Cedric Myton,Wisdom,,Cedric "congo" myton inna de yard,0.1763923415652082,0.36105102261737043,0.0,520.04526,0.0,-7.269,0,132.084,22050,0.0,1,0.0,1,0.0,516.963,1,0.066,TRBERJE128F425F098
Bela Fleck And The Flecktones,Throwdown At The Hoedown (LP Version),,Left Of Cool,0.27236462632552966,0.5665326538181099,0.0,309.9424,0.0,-15.001,0,75.699,22050,0.218,5,0.664,1,0.495,273.223,3,0.81,TRBERIX12903CEF907
Caramell,Expolodera (som dynamit),Sweden,Gott och blandat,0.3956998297469312,0.5177132109829392,0.0,218.40934,0.0,-5.426,1999,137.954,22050,0.2,0,0.084,0,0.321,211.487,4,0.134,TRBERCZ128E0787D93
Massive Töne,Im Club,,MT3,0.37187815524297985,0.5838411220182581,0.0,220.78649,0.0,-5.839,2002,97.054,22050,0.345,1,1.0,1,0.67,217.403,4,1.0,TRBEROX128F4270745
Egberto Gismonti,Baiao Malandro,,Antologia,0.39762053508106665,0.5587585560511272,0.0,236.7473,0.0,-9.2,0,154.084,22050,0.27,1,0.833,1,0.554,224.932,1,0.0,TRBERUM128F148AC93
Los Traileros Del Norte,Perro Faldero,,A Todo Terreno,0.3010940912365588,0.4848983053454624,0.0,163.23873,0.0,-8.662,0,189.682,22050,0.067,5,0.682,1,0.523,155.516,4,0.0,TRBERHS128F92FF079
Zombina & The Skeletones,I Was a Human Bomb for the FBI,,I Was a Human Bomb for the FBI,0.40948425265569705,0.603602148412424,0.0,210.93832,0.0,-7.336,2006,190.035,22050,0.0,7,0.541,1,0.5,190.392,4,0.0,TRBERLZ12903CC4747
Gary Moore,I Can't Wait Until Tomorrow (Live),Belfast, Northern Ireland,Rockin' Every Night (Gary Moore Live In Japan),0.4671106485845494,0.7613622384458618,0.0,724.92363,0.0,-13.026,0,112.47,22050,0.0,6,0.095,0,0.302,708.812,4,0.979,TRBERJV128F1458463
Winston McAnuff_ The Bazbaz Orchestra,Common sense,,A drop,0.2782635398371414,0.4130268847551261,0.0,225.04444,0.0,-7.983,2005,135.706,22050,0.572,1,0.771,1,0.664,217.797,4,0.848,TRBERHG128F933AC46
Chacho,Meteorito,New Mexico,Meteorito EP,0.1661729025936233,0.46096129298474203,0.0,460.69506,0.0,-9.66,0,102.572,22050,0.061,7,0.085,1,0.547,410.738,4,1.0,TRBEUQH128F93152E8
Ultimate Tracks,We Are The Reason - Medium key performance track w/o background vocals,Dearborn, MI,Ultimate Tracks - We Are The Reason - as made popular by Avalon [Performance Track],0.5574083554087859,0.1041869865719754,0.0,279.40526,0.0,-11.95,0,129.99,22050,0.0,9,0.207,0,0.363,263.279,4,0.246,TRBEUDN128F14860CE
Ronnie Drew,The Ballad Of St. Anne's Reel,Dublin, Ireland,The Best Of,0.3858666236406792,0.5227140752907256,0.0,194.97751,0.0,-10.098,0,117.939,22050,0.216,7,0.839,1,0.705,189.283,4,0.812,TRBEUSV128F42A5F43
Usher Featuring The Nu Beginning,Mother's Luv,Atlanta, GA,Back To The Beginning - Usher,0.8512338911268138,0.8564489236516379,0.0,313.7824,0.0,-10.627,0,152.879,22050,0.0,7,0.351,1,0.507,300.797,4,1.0,TRBEUWA12903CB5CDE
James Hunter,Class Act,Austin,The Hard Way,0.4315269192148132,0.625443262043877,0.0,180.89751,0.0,-7.279,2008,101.664,22050,0.0,9,0.011,0,0.249,173.25,4,0.0,TRBEUMG128F422305C
Mississippi John Hurt,Monday Morning Blues,Teoc, MS,The Immortal,0.4010984647697447,0.6250670090036011,0.0,238.94159,0.0,-23.977,1967,174.23,22050,0.241,9,0.835,1,0.651,230.708,1,0.0,TRBEUKI128F9318306
Emilio,Somebody Stop Me,SAN ANTONIO, Texas,It's On The House,0.360829937368727,0.5760441727172667,0.0,191.55546,0.0,-9.618,0,94.895,22050,0.148,4,0.554,1,0.576,182.462,4,0.456,TRBEUVP128F427831E
Xmilk,Side By Side,,Discografía Completa 1994-2000,0.32138373011129995,0.46214060020703507,0.0,141.16526,0.0,-4.644,0,197.471,22050,0.0,9,0.062,1,0.467,131.512,1,0.0,TRBEUOY128F932B2D7
Randy Travis,Don't Take Your Love Away From Me (Album Version),Marshville, NC,Full Circle,0.5432255210454612,0.787877770105966,0.0,176.43057,0.0,-8.504,1996,112.613,22050,0.688,10,0.185,0,0.326,164.711,4,0.0,TRBEIAM12903CF4476
Architecture In Helsinki,The Same Old Innocence,Melbourne,Places Like This,0.5051816158691929,0.8078768678891759,0.0,210.49424,0.0,-5.508,2007,126.294,22050,9.66,11,0.901,1,0.636,192.104,4,0.0,TRBEISL128F931B107
An Cafe,S*B*Y,,Goku Tama Rock Cafe,0.3138666001571988,0.4553718550323032,0.0,233.03791,0.0,-4.329,0,131.059,22050,2.757,5,0.276,1,0.318,219.974,4,0.0,TRBEISX128F9322F51
Snow Patrol,It Doesn't Matter Where_ Just Drive,Dundee, Scotland,Chasing Cars,0.667294595643469,0.8183193591388943,0.0,217.57342,0.0,-10.786,2006,186.44,22050,0.175,0,0.866,1,0.769,207.314,3,0.934,TRBEIVC128F9320E95
Johnny Horton,The Golden Rocket,Los Angeles, CA,Honky Tonk Man:  The Essential Johnny Horton 1956-1960,0.43816822618224227,0.6104277251451776,0.0,123.402,0.0,-15.419,1996,226.146,22050,0.104,11,0.886,1,0.688,114.637,4,0.14,TRBEIYU128F92E88A9
Clockwise,the tales of King Solitude 1:3,CANADA - Ontario,Nostalgia,0.28423446680720116,0.46471508340165907,0.0,404.68853,0.0,-8.45,0,88.132,22050,0.0,6,0.651,0,0.689,367.578,4,0.651,TRBEIKX12903CCAAE5
The Roches,Losing True (Album Version),New York City,Keep On Doing,0.37225120793006455,0.573612399374637,0.0,295.13098,0.0,-12.512,1982,147.087,22050,0.143,9,0.924,1,0.755,284.003,4,0.839,TRBEIBI12903CC4C7B
Lighthouse Family,Run,Newcastle, England,The Very Best Of,0.4021670475170316,0.6632296875667867,0.0,241.24036,0.0,-8.077,2001,153.474,22050,2.27,3,0.0,0,0.306,228.711,4,1.0,TRBEIKK128F14628D6
Bryan White,Love Happens Just Like That (LP Version),Lawton, OK,How Lucky I Am,0.42689268086794374,0.5987268408408515,0.0,166.24281,0.0,-5.797,1999,107.669,22050,0.0,1,0.828,1,0.608,156.421,4,0.618,TRBEIBI12903CBD2B6
Aiden,Teenage Queen (Album Version),Seattle, Washington,Conviction,0.5004591506589332,0.7734913244983689,0.0,206.8371,0.0,-5.653,2007,163.604,22050,0.0,2,0.292,0,0.458,199.924,4,0.478,TRBEIRT128F42A6680
The Nelons,God Keeps A Candle,,Following After,0.3502138249441181,0.381481861314382,0.0,236.5122,0.0,-6.564,0,141.982,22050,0.194,3,0.656,1,0.612,222.192,4,0.331,TRBENOX128F4243501
Blind Blake,Bootleg Rum Dum Blues,Jacksonville, FL,All the Published Sides,0.3513450770925733,0.521672995280826,0.0,220.26404,0.0,-19.819,0,88.874,22050,0.216,0,0.117,1,0.262,215.098,1,0.0,TRBENWE128F424AE09
Roger Miller,Husbands And Wives,Fort Worth, TX,All Time Greatest Hits,0.41787057814887635,0.6512975404193961,0.0,146.23302,0.0,-13.261,0,112.884,22050,0.375,0,0.28,1,0.441,137.66,3,0.608,TRBENZL128F1455ECA
Devo,Be Stiff (Live),Georgia,Q: Are We Not Men?  A: We Are Devo / Devo Live,0.5324458709594074,0.7078399684415906,0.0,175.25506,0.0,-11.951,1993,152.942,22050,0.0,4,0.582,1,0.345,175.255,4,0.492,TRBENDH128F1467D62
Pink Floyd,The Gold It's In The ... (1996 Digital Remaster),London, England,Obscured By Clouds,0.6389063767175533,0.8180420443725366,0.0,188.1073,0.0,-9.992,1972,117.634,22050,0.73,9,0.378,1,0.262,188.107,4,0.525,TRBENTT128E0781C26
El Tiempo,Tu Ex Amor,,Tesoros De Coleccion,0.0,0.5838280782108342,0.0,179.51302,0.0,-7.413,0,97.08,22050,0.241,4,0.095,1,0.467,164.763,4,0.536,TRBENZA12903CBF40F
Chris Farlowe,Blues As Blues Can Get,Essex, England,As Time Goes By [Original Recording Remastered],0.33857502645721227,0.5433932314325375,0.0,395.93751,0.0,-13.585,0,106.328,22050,0.967,4,0.39,0,0.498,370.834,3,0.932,TRBENBG12903CF94B4
Prince,She Spoke 2 Me ( Extended Remix LP Version),Minneapolis, MN,The Vault - Old Friends 4 Sale,0.5946278669439055,0.8319289485282608,0.0,500.29669,0.0,-5.021,0,120.284,22050,0.235,0,0.185,1,0.489,492.06,4,0.652,TRBENZB128F429C5FD
The Hollywood Brats,Empty Bottles,,Hollywood Brats,0.3684550906517637,0.4531200834872984,0.0,41.16853,0.0,-20.678,0,89.483,22050,0.328,4,0.956,1,0.655,39.027,3,0.972,TRBENIG128F92F281E
Frl.Menke,Komm Computer,,Hohe Berge,0.31006542453762087,0.5050095631044134,0.0,229.51138,0.0,-10.685,1982,156.414,22050,0.0,0,0.757,1,0.703,217.525,4,0.91,TRBENHU12903CB6830
Taboo,Gyere velem,Cape Town, ZA,The Party Album,0.3396275610443634,0.5080366162448481,0.0,213.002,0.0,-6.669,0,140.001,22050,0.0,2,0.208,0,0.214,208.486,4,0.661,TRBENCK128F4232BB2
Carl Smith,I Wonder Where You Are Tonight,,In Memory of Carl Smith,0.3517177511209014,0.551502069088444,0.0,141.06077,0.0,-13.425,0,181.018,22050,0.0,4,0.06,0,0.412,136.661,4,0.186,TRBENNA12903D0411A
Superchumbo,Revolution,,Wowie Zowie,0.364787348408113,0.5472281478297538,0.0,443.37587,0.0,-4.28,2001,85.321,22050,0.0,9,0.0,0,0.0,433.389,3,1.0,TRBEGWL128F423F4F1
The Small Knives,The Line,,Rain On Tin,0.3233207311421996,0.4420824802425576,0.0,208.16934,0.0,-5.896,2004,167.935,22050,0.0,7,0.628,1,0.687,196.975,4,0.053,TRBEGMG128F92FD7C4
The Plasmatics,The White's Bedroom - Fire Escape,New York, NY,Maggots: The Record,0.3593247265042633,0.5578751684218033,0.0,121.73016,0.0,-13.399,2000,121.47,22050,0.0,2,0.094,1,0.091,121.73,4,1.0,TRBEGJR128F4275E2E
Roy Rogers,The Yellow Rose Of Texas,Redding, CA,Country Roots,0.40508035332524994,0.5103679324691051,0.0,152.97261,0.0,-11.947,0,94.513,22050,0.165,2,0.508,1,0.443,149.49,4,1.0,TRBEGKI12903CBD34C
Chase & Status,Trapdoor,,Ten Tonne EP,0.3963562369451036,0.6545949824426542,0.0,398.54975,0.0,-6.492,2005,87.527,22050,0.0,4,0.195,0,0.226,389.532,4,0.494,TRBEGMU128F9325473
Alice In Chains,Would?,Seattle, WA,Unplugged,0.5829215764506247,0.7963370594985002,0.0,223.26812,0.0,-7.532,1992,100.404,22050,0.0,10,0.395,0,0.461,217.066,4,1.0,TRBEGHL128F92F76E8
